Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA20,MA50,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,EMA12,EMA26,MACD,MACD_Signal,Daily_Return,Volatility_14d,DayOfWeek,marketCap,peRatio,dividendYield,eps,beta,Ticker,News_Sentiment,News_Compound
2018-12-31 00:00:00-05:00,37.81268971746469,38.01066235320723,37.3237215101042,37.62425994873047,140014000,0.0,0.0,36.92872543334961,39.35161800384522,44.36539962768555,36.71007488311611,39.35161800384522,2.3191901511667674,43.989998306178755,34.71323770151168,38.04826702244427,40.14627783630855,-2.0980108138642777,-2.221415619513777,0.0096655022502814,0.027737897396446838,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-01-02 00:00:00-05:00,36.9444693411881,37.88901287019494,36.78704481309749,37.66718673706055,148158800,0.0,0.0,37.45776443481445,39.1052267074585,44.091821823120114,37.782351876556255,39.1052267074585,2.2159439302146957,43.53711456788789,34.67333884702911,37.98963928623139,39.962641458586475,-1.9730021723550877,-2.1717329300820394,0.001140933758924989,0.02778122846863066,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.5106
2019-01-03 00:00:00-05:00,34.342206921445,34.75723422012453,33.86993698814538,33.91525650024414,365248800,0.0,0.0,36.743157958984376,38.596819686889646,43.727565383911134,27.229719872693764,38.596819686889646,2.179833416307163,42.95648651950397,34.23715285427532,37.36281116531027,39.514687017227786,-2.1518758519175165,-2.167761514449135,-0.09960739205205638,0.03753245954898945,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.765
2019-01-04 00:00:00-05:00,34.47338668773571,35.43224064844541,34.29926764526428,35.363067626953125,234428400,0.0,0.0,36.3667709350586,38.25776195526123,43.38589500427246,32.080195626198346,38.25776195526123,2.1257281749212433,42.509218305103715,34.006305605418746,37.055158313255326,39.20715965498522,-2.1520013417298927,-2.1646094799052866,0.04268908084768763,0.039886874035275174,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.5106
2019-01-07 00:00:00-05:00,35.46802857200159,35.49903742871124,34.80016986131174,35.284366607666016,219111200,0.0,0.0,35.97082748413086,37.93826332092285,43.032762603759764,34.9148983085238,37.93826332092285,2.0645144303723617,42.067292181667575,33.809234460178125,36.78272882008774,38.91658239222083,-2.1338535721330913,-2.1584582983508476,-0.0022255144863938536,0.039378057202987225,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-01-08 00:00:00-05:00,35.67313776848217,36.212196614719915,35.42507796385441,35.95697784423828,164101200,0.0,0.0,35.63737106323242,37.726694869995114,42.72940177917481,38.90658736696325,37.726694869995114,2.0384406945308085,41.80357625905673,33.649813480933496,36.65569020841859,38.697352425703606,-2.0416622172850154,-2.1350990821376814,0.01906258497002833,0.03998889506951097,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.5106
2019-01-09 00:00:00-05:00,36.0857875184234,36.858595734256404,35.689846005675946,36.56760025024414,180396400,0.0,0.0,35.41745376586914,37.532419776916505,42.41586273193359,39.345310065748905,37.532419776916505,1.9480748457837396,41.428569468483985,33.636270085349025,36.642137907160986,38.5395930052992,-1.8974550981382166,-2.0875702853377884,0.016982028040593677,0.040142549019131425,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.3818
2019-01-10 00:00:00-05:00,36.37439738697707,36.72502301688656,35.983223685249385,36.68447494506836,143122800,0.0,0.0,35.97129745483399,37.35555629730224,42.121299514770506,43.57668546497189,37.35555629730224,1.8491227714366332,41.05380184017551,33.65731075442898,36.648651297608275,38.40217685268951,-1.7535255550812323,-2.0207613392864774,0.003196127009276184,0.039458384445963925,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.0772
2019-01-11 00:00:00-05:00,36.46504408995487,36.66062916232733,36.138268271220596,36.32431411743164,108092800,0.0,0.0,36.16354675292969,37.155080032348636,41.83883361816406,45.68769604143652,37.155080032348636,1.7222280687083633,40.599536169765365,33.710623894931906,36.59875326988879,38.248261094522256,-1.6495078246334671,-1.9465106363558755,-0.009817799714348596,0.038986661016644136,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.4019
2019-01-14 00:00:00-05:00,35.98084307721351,36.0810213178373,35.59205323610921,35.778099060058594,129756800,0.0,0.0,36.2622932434082,36.90522918701172,41.5404044342041,49.252498467986236,36.90522918701172,1.5200108799010275,39.94525094681377,33.86520742720967,36.47249877606876,38.06528612900643,-1.5927873529376697,-1.8757659796722346,-0.015037174703621536,0.03772129691844654,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.296
2019-01-15 00:00:00-05:00,35.842502113611935,36.58668543964346,35.79002727502903,36.51036071777344,114843600,0.0,0.0,36.37296981811524,36.75722713470459,41.23018898010254,56.50002082448293,36.75722713470459,1.3961591493184469,39.549545433341486,33.9649088360677,36.47832369017717,37.950106468915095,-1.471782778737925,-1.7949693394853727,0.02046675695334277,0.037275593679458915,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-01-16 00:00:00-05:00,36.51274559172934,37.18060421377019,36.49366350086684,36.95639419555664,122278800,0.0,0.0,36.45072860717774,36.64989318847656,40.91292152404785,47.1793824026217,36.64989318847656,1.2843636483914984,39.21862048525956,34.081165891693566,36.55187299869709,37.876498152370026,-1.3246251536729332,-1.700900502322885,0.012216627527486201,0.032147402774369935,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.4404
2019-01-17 00:00:00-05:00,36.77988566528837,37.605168764223066,36.55567565877573,37.17583084106445,119284800,0.0,0.0,36.54899978637695,36.52812824249268,40.670114288330076,49.63225377551844,36.52812824249268,1.0895040875978923,38.70713641768846,34.349120067296894,36.647866512907456,37.824596870051096,-1.17673035714364,-1.596066473287036,0.005937717958809818,0.03214138762431618,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-01-18 00:00:00-05:00,37.5670079931064,37.65764701831298,37.204455531816905,37.404815673828125,135004000,0.0,0.0,36.76510009765625,36.47958927154541,40.4598868560791,50.731854019602864,36.47958927154541,1.022424632052358,38.52443853565012,34.434740007440695,36.76432022997218,37.79350196662717,-1.0291817366549907,-1.482689525960627,0.0061595081423369,0.03217872346568116,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.5267
2019-01-22 00:00:00-05:00,37.30701931736308,37.38334404012299,36.40302392903853,36.56521987915039,121576000,0.0,0.0,36.92252426147461,36.4374906539917,40.222504196166994,44.754197175114555,36.4374906539917,0.9992926423575904,38.436075938706885,34.43890536927652,36.733689406768825,37.70251810829556,-0.9688287015267321,-1.379917361073848,-0.02244619521718949,0.032637337378657795,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.1027
2019-01-23 00:00:00-05:00,36.767966808193464,37.004103626577184,36.18359178360776,36.71310806274414,92522400,0.0,0.0,36.96307373046875,36.475535011291505,39.958700256347655,45.32274352568034,36.475535011291505,0.9943170280201619,38.46416906733183,34.48690095525118,36.73052304614964,37.62922847529175,-0.8987054291421046,-1.2836749746874994,0.004044504151281547,0.032664762657719185,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.2023
2019-01-24 00:00:00-05:00,36.7584188843341,36.84667036346506,36.193126087459284,36.42210388183594,101766000,0.0,0.0,36.85621566772461,36.54554061889648,39.69255882263184,68.60175534242651,36.54554061889648,0.9340548784825511,38.413650375861586,34.67743086193138,36.683073943947534,37.53981183873947,-0.8567378947919337,-1.1982875587083863,-0.007926438165106187,0.01676157335244071,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.2023
2019-01-25 00:00:00-05:00,37.085197598121155,37.717279639931625,36.8085163508175,37.629024505615234,134142000,0.0,0.0,36.94685440063476,36.55257740020752,39.469732971191405,67.43765232079501,36.55257740020752,0.9420270565062484,38.436631513220014,34.66852328719502,36.82860479958872,37.54642018443397,-0.7178153848452524,-1.1021931239357596,0.033137037544423764,0.01524560171423037,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.3612
2019-01-28 00:00:00-05:00,37.1591291211258,37.28793230561794,36.65108262984457,37.28077697753906,104768400,0.0,0.0,36.92204666137695,36.55436611175537,39.289077301025394,64.75138551354057,36.55436611175537,0.9434439236104086,38.44125395897619,34.66747826453455,36.89816975004262,37.52674290984916,-0.6285731598065425,-1.0074691311099162,-0.009254758332207236,0.015597714971294268,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-01-29 00:00:00-05:00,37.268850186364794,37.7172701564587,36.75841615979378,36.894371032714844,166348800,0.0,0.0,36.987876892089844,36.53588047027588,39.10994819641113,57.232244605807175,36.53588047027588,0.9323629286858188,38.400606327647516,34.67115461290424,36.89758533199219,37.479900548579955,-0.5823152165877659,-0.9224383482054862,-0.010364750312393478,0.015400779220573424,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-01-30 00:00:00-05:00,38.93849747119621,39.630205924517746,38.218164063991175,39.4155387878418,244439200,0.0,0.0,37.52836303710937,36.625444412231445,39.00714553833008,66.96979863636074,36.625444412231445,1.1112851765268394,38.84801476528512,34.40287405917777,37.284962786738284,37.62328115889565,-0.33831837215736726,-0.8056143529958625,0.06833475363738795,0.023330487069447015,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-01-31 00:00:00-05:00,39.62066290613324,40.30998739710586,39.250955193222985,39.69937515258789,162958400,0.0,0.0,38.183817291259764,36.727053833007815,38.88802833557129,67.61418695146358,36.727053833007815,1.2900729021659638,39.30719963733974,34.14690802867589,37.65641084302284,37.77706589916915,-0.12065505614631178,-0.6686224936259524,0.007201128627820408,0.023323065078925006,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.6369
2019-02-01 00:00:00-05:00,39.82341357723608,40.30522272121144,39.57773393313214,39.71846389770508,130672400,0.0,0.0,38.601705169677736,37.01721420288086,38.75917953491211,70.65299945219725,37.01721420288086,1.2769194611476273,39.571053125176114,34.4633752805856,37.97364977451242,37.920873158319964,0.05277661619245322,-0.5243426716622713,0.00048083238196627853,0.022948465900961935,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.5994
2019-02-04 00:00:00-05:00,39.93074966548283,40.944462599990764,39.8997408110696,40.8466682434082,125982000,0.0,0.0,39.314883422851565,37.29139423370361,38.68948379516601,78.80171245867881,37.29139423370361,1.4762143344363527,40.24382290257632,34.33896556483091,38.415652615881,38.13759872017835,0.27805389570264794,-0.3638633581892875,0.028405034711534105,0.022727985109407593,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.1531
2019-02-05 00:00:00-05:00,41.23068302109854,41.76019919785471,41.109038790046775,41.545528411865234,144406400,0.0,0.0,40.24511489868164,37.60445232391358,38.67612655639648,78.7209366591394,37.60445232391358,1.6782565643503935,40.96096545261437,34.24793919521279,38.897171969109344,38.390037956599606,0.5071340125097379,-0.18966388404948245,0.017109355511996105,0.022623594148093566,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-06 00:00:00-05:00,41.65763950801621,41.87708175854276,41.22830515234045,41.55984878540039,112958400,0.0,0.0,40.67397689819336,37.88459587097168,38.66400993347168,77.618645689244,37.88459587097168,1.8478399578556823,41.580275786683046,34.18891595526031,39.306814556231046,38.624838758733,0.6819757974980476,-0.015335947739976433,0.00034469109149815047,0.02273624977083267,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-07 00:00:00-05:00,41.120962293716275,41.4882861658143,40.62961029295609,40.77272415161133,126966800,0.0,0.0,40.88864669799805,38.09485206604004,38.65756996154785,70.20352138448709,38.09485206604004,1.9276163605567687,41.95008478715358,34.2396193449265,39.532339109366475,38.78394138042769,0.7483977289387838,0.1374107875957756,-0.01893954518105878,0.02390690997598171,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-08 00:00:00-05:00,40.48046626970675,40.88050356393122,40.34392469025544,40.82061767578125,95280000,0.1825,0.0,41.10907745361328,38.301659202575685,38.640972747802735,69.5847670340265,38.301659202575685,1.9892294532739956,42.28011810912368,34.32320029602769,39.730535811891826,38.93480629119462,0.7957295206972077,0.26907453421606203,0.0011746461676642728,0.023955498332211327,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-11 00:00:00-05:00,40.97393964039359,41.01226749936198,40.54276036486366,40.58587646484375,83973600,0.0,0.0,41.05691909790039,38.51473731994629,38.6214933013916,74.77084423236285,38.51473731994629,1.9945102521294293,42.50375782420515,34.52571681568743,39.86212668157674,39.057107785538996,0.805018896037744,0.3762634065803985,-0.00575055509453426,0.02278971434312543,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.3182
2019-02-12 00:00:00-05:00,40.746370064007905,40.96195785381189,40.650550425648554,40.93560791015625,89134000,0.0,0.0,40.93493499755859,38.772612762451175,38.57704681396484,75.38308425766891,38.772612762451175,1.955084899802231,42.682782562055635,34.862442962846714,40.027277639819744,39.19625594291805,0.8310216969016935,0.4672150646446575,0.008617072631545764,0.022765832975282306,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-13 00:00:00-05:00,41.05537132413434,41.31647293189098,40.70324199233074,40.76552200317383,89960800,0.0,0.0,40.77606964111328,38.985370826721194,38.535829620361326,76.4951503166803,38.985370826721194,1.927274669648829,42.83992016601885,35.13082148742354,40.140853695720374,39.312497873307365,0.828355822413009,0.5394432161983278,-0.0041549622850530765,0.022583946538988,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-14 00:00:00-05:00,40.652956967864775,41.02424672424616,40.573907119850794,40.914058685302734,87342800,0.0,0.0,40.80433654785156,39.18325405120849,38.502210540771486,73.01009807358511,39.18325405120849,1.911093661376128,43.00544137396075,35.36106672845624,40.259808309502276,39.43113200752924,0.828676301973033,0.5972898333532689,0.0036436840454867614,0.021436328368746024,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,,
2019-02-15 00:00:00-05:00,41.021854066675054,41.1296479886677,40.66253855660199,40.82303237915039,98507200,0.0,0.0,40.80481948852539,39.365614128112796,38.43700325012207,75.73930643817367,39.365614128112796,1.8832687391828018,43.1321516064784,35.59907664974719,40.346458166371214,39.53423573876044,0.8122224276107772,0.6402763522047706,-0.0022248173140799743,0.02112647158406724,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,,
2019-02-19 00:00:00-05:00,40.652950567331295,41.06736001881353,40.600250676952555,40.9451904296875,75891200,0.0,0.0,40.87668228149414,39.54263286590576,38.41302261352539,80.61022237493572,39.54263286590576,1.8554463185480317,43.253525503001825,35.83174022880969,40.43857082226603,39.63875090105133,0.7998199212146986,0.6721850660067563,0.0029923806101062045,0.020591096417605634,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-20 00:00:00-05:00,41.00747487004267,41.51770397489298,40.95956687476161,41.20869064331055,104457600,0.0,0.0,40.931298828125,39.77480640411377,38.40370964050293,70.56787612648483,39.77480640411377,1.7508435435575556,43.27649349122888,36.27311931699866,40.557050794734415,39.75504273381127,0.8020080609231428,0.6981496649900336,0.0064354374923603075,0.010948305107328648,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,,
2019-02-21 00:00:00-05:00,41.15360488631535,41.29014288301121,40.7942893669153,40.976341247558594,68998800,0.0,0.0,40.973462677001955,39.987968063354494,38.41946952819824,64.82217324039578,39.987968063354494,1.6125256514220438,43.21301936619858,36.76291676051041,40.62155701824583,39.845509290385145,0.7760477278606857,0.713729277564164,-0.005638359096703516,0.01112710675196899,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.296
2019-02-22 00:00:00-05:00,41.10090285699931,41.44105442580746,41.05299485458833,41.433868408203125,75652800,0.0,0.0,41.07742462158203,40.23855628967285,38.43908485412598,68.07188195002054,40.23855628967285,1.4053261808337072,43.049208651340265,37.427903928005435,40.746528001316186,39.96316552133462,0.7833624799815624,0.7276559180476437,0.011165642092845207,0.011355269926187652,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-25 00:00:00-05:00,41.718917288617774,42.12853482753936,41.668611520693716,41.73568344116211,87493600,0.0,0.0,41.259954833984374,40.4438892364502,38.469363632202146,61.34043393887017,40.4438892364502,1.3000484406211965,43.04398611769259,37.8437923552078,40.89870576129248,40.09446314502555,0.8042426162669329,0.7429732576915016,0.007284259098994328,0.008861685918889365,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.1027
2019-02-26 00:00:00-05:00,41.6111238651416,41.99199734395085,41.481768263377155,41.759639739990234,68280800,0.0,0.0,41.42284469604492,40.667832374572754,38.497879638671876,53.299333643703946,40.667832374572754,1.096292859790352,42.86041809415346,38.47524665499205,41.0311571426306,40.217809559467376,0.8133475831632211,0.7570481227858455,0.0005740003961334228,0.007651346001207525,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-02-27 00:00:00-05:00,41.491360229083405,41.9201417853665,41.3763766370525,41.888999938964844,111341600,0.0,0.0,41.55890655517578,40.91756381988525,38.52015731811523,54.89836537599078,40.91756381988525,0.6821107519422297,42.28178532376971,39.553342316000794,41.16313295745125,40.34160143943015,0.8215315180211036,0.7699448018328972,0.0030977326380219328,0.007685268769775082,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.2263
2019-02-28 00:00:00-05:00,41.75725140765541,41.89858128590096,41.42188809986802,41.47698211669922,112861600,0.0,0.0,41.659034729003906,41.020635986328124,38.5602889251709,61.79780450678087,41.020635986328124,0.593145880894017,42.20692774811616,39.83434422454009,41.2114174434894,40.425703711820454,0.7857137316689489,0.7730985878001075,-0.009835943156102145,0.006134263740984046,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-01 00:00:00-05:00,41.74765912168646,41.956060888063966,41.4146936574631,41.91294479370117,103544800,0.0,0.0,41.75485000610352,41.13131446838379,38.616486358642575,66.19333122962027,41.13131446838379,0.5375435832291532,42.206401634842095,40.05622730192549,41.31934472813737,40.53586971788569,0.7834750102516779,0.7751738722904217,0.010510954624792346,0.00661509151043195,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.0767
2019-03-04 00:00:00-05:00,42.0854171100522,42.57887635812763,41.67340181153097,42.12374496459961,109744800,0.0,0.0,41.832462310791016,41.25157852172852,38.66673866271972,72.961298590346,41.25157852172852,0.4695805338563734,42.190739589441264,40.31241745401577,41.44309861067002,40.653490106531166,0.7896085041388545,0.7780607986601082,0.005029476500303387,0.006273602778089988,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-05 00:00:00-05:00,42.145310025383104,42.15968205944365,41.80994672500447,42.047096252441406,78949600,0.0,0.0,41.88995361328125,41.31159992218018,38.74016868591308,68.06860575873633,41.31159992218018,0.4913170502738151,42.29423402272781,40.32896582163255,41.53602132478869,40.75672019141341,0.7793011333752844,0.7783088656031435,-0.0018196082096361144,0.006132119586201129,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.5739
2019-03-06 00:00:00-05:00,41.841086791388626,42.03751432892731,41.66622095917077,41.80515670776367,83241600,0.0,0.0,41.87318496704101,41.3245813369751,38.828127975463865,66.51472990726242,41.3245813369751,0.5011545540372443,42.32689044504959,40.32227222890061,41.577426768323306,40.8343821555875,0.7430446127358081,0.7712560150296764,-0.005754013148141834,0.006267629531524119,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.3182
2019-03-07 00:00:00-05:00,41.64945507831872,41.785996719263494,41.20630149951515,41.32128143310547,99185600,0.0,0.0,41.842044830322266,41.31265296936035,38.93550918579101,55.845967990133964,41.31265296936035,0.4980898382088296,42.30883264577801,40.31647329294269,41.53801979367441,40.87044876873698,0.6675710249374305,0.7505190170112273,-0.011574535601928337,0.00718002020902097,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-08 00:00:00-05:00,40.79906991909989,41.457814854825195,40.60264240197744,41.41948699951172,95997600,0.0,0.0,41.743353271484374,41.34499111175537,39.06345909118652,58.54491082758688,41.34499111175537,0.4819233136365592,42.30883773902849,40.38114448448225,41.51978397918784,40.91111826731289,0.6086657118749557,0.722148355983973,0.0023766340974984423,0.007139479554088127,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.0772
2019-03-11 00:00:00-04:00,42.03751758258375,42.90705856992178,42.00398161688953,42.8543586730957,128044000,0.0,0.0,41.8894760131836,41.446678161621094,39.17078048706055,69.87545203342566,41.446678161621094,0.5716628255852302,42.59000381279155,40.30335251045064,41.72510316286598,41.055062001074575,0.6700411617914028,0.711726917145459,0.034642429868841695,0.011486157252691406,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-12 00:00:00-04:00,43.11785274066941,43.75743378437187,42.96693908643046,43.335838317871094,129870400,0.0,0.0,42.14722442626953,41.584176254272464,39.29259719848633,71.18331528862043,41.584176254272464,0.6750828940172038,42.934342042306874,40.234010466238054,41.972908571328304,41.22400839491135,0.748900176416953,0.7191615689997578,0.011235254935168859,0.011656637452334051,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-13 00:00:00-04:00,43.6568253981783,43.90834693397059,43.33823194019415,43.52747344970703,124130000,0.0,0.0,42.4916877746582,41.71376953125,39.41786499023438,75.61328898768443,41.71376953125,0.7840138326564654,43.281797196562934,40.14574186593707,42.212072398771184,41.39463543600733,0.8174369627638569,0.7388166477525777,0.004422093566767593,0.011345001885441918,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-14 00:00:00-04:00,44.05206688333284,44.099978527781204,43.73107933434246,44.01134490966797,94318000,0.0,0.0,43.029700469970706,41.87606067657471,39.54560668945312,75.74161388836399,41.87606067657471,0.9041363146564612,43.684333305887634,40.067788047261786,42.488883554293764,41.5884657673896,0.9004177869041641,0.771136875582895,0.011116460975388653,0.011342747319400033,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-15 00:00:00-04:00,44.27962935075038,44.87369636714734,44.01373584800444,44.58384704589844,156171600,0.0,0.0,43.66257247924805,42.05955009460449,39.683939895629884,76.98593359535104,42.05955009460449,1.0579294298978752,44.17540895440024,39.94369123480874,42.811185629925255,41.81034586209396,1.0008397678312946,0.817077454032575,0.013008058204208695,0.011556661601258622,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.296
2019-03-18 00:00:00-04:00,44.507210460004316,45.127627630121516,44.50481268423462,45.038997650146484,104879200,0.0,0.0,44.099500274658205,42.270348358154294,39.90641471862793,78.72436684794594,42.270348358154294,1.2079668087876108,44.686281975729514,39.854414740579074,43.15392594072852,42.049505253801556,1.1044206869269644,0.874546100611453,0.01020886788391051,0.011573294672917777,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-19 00:00:00-04:00,45.118038982007924,45.27134674136499,44.53594612739832,44.68206787109375,126585600,0.0,0.0,44.36874618530273,42.45719223022461,40.09279472351074,73.52695079489325,42.45719223022461,1.279116208757725,45.015424647740055,39.89895981270916,43.38902469924625,42.244509892119495,1.144514807126754,0.9285398419145132,-0.00792490503064236,0.012110022428811606,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.4019
2019-03-20 00:00:00-04:00,44.610215298637904,45.391129978639086,44.250899804447286,45.07253646850586,124140800,0.0,0.0,44.6777587890625,42.650384521484376,40.28855812072754,80.39691462059366,42.650384521484376,1.369237807163804,45.38886013581198,39.91190890715677,43.64802650990158,42.45399334222219,1.194033167679386,0.9816385070674878,0.008738821097953542,0.01139257413132237,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.7178
2019-03-21 00:00:00-04:00,45.518082505798304,47.02960225648532,45.46777673422874,46.732566833496094,204136800,0.0,0.0,45.22200317382813,42.93819580078125,40.5040699005127,83.7583785739364,42.93819580078125,1.5865639167127539,46.11132363420676,39.76506796735574,44.122571175069965,42.770924711946186,1.3516464631237781,1.055640098278746,0.036830196280392746,0.01405248714276648,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-22 00:00:00-04:00,46.792449161113716,47.35537812184152,45.70013085490152,45.764808654785156,169630800,0.0,0.0,45.458195495605466,43.15474281311035,40.688014068603515,73.05823049751102,43.15474281311035,1.664100884559927,46.4829445822302,39.8265410439905,44.37522309502615,42.99269389289722,1.3825292021289286,1.1210179190487826,-0.020708431919842396,0.016004298277469207,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.0772
2019-03-25 00:00:00-04:00,45.87500486195989,45.98759067420643,44.69884827308564,45.21147155761719,175381200,0.0,0.0,45.49269027709961,43.328532218933105,40.85855400085449,68.89843822618656,43.328532218933105,1.689405871923643,46.70734396278039,39.94972047508582,44.50387670465554,43.15704779398759,1.346828910667952,1.1661801173726165,-0.012090886282119517,0.016616850798657216,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.5118
2019-03-26 00:00:00-04:00,45.910938157311506,46.20318171113243,44.21496862789286,44.74435806274414,199202000,0.0,0.0,45.505148315429686,43.477768135070804,41.026954879760744,67.09388777270564,43.477768135070804,1.6752920222727277,46.82835217961626,40.12718409052535,44.54087383666917,43.274626332414,1.266247504255169,1.1861935947491271,-0.010331747204418207,0.016894316747957244,1,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.3818
2019-03-27 00:00:00-04:00,45.213869117448226,45.455806915813376,44.68687375810196,45.14679718017578,119393600,0.0,0.0,45.52000045776367,43.64065799713135,41.214328842163084,72.46130111397603,43.64065799713135,1.6710582097506597,46.982774416632665,40.29854157763003,44.634092812593266,43.41330565447043,1.220787158122839,1.1931123074238696,0.00899418686189013,0.016223449142065912,2,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-03-28 00:00:00-04:00,45.26177431680809,45.407896097198545,44.92162275453689,45.20668029785156,83121600,0.0,0.0,45.214823150634764,43.82714290618897,41.388255233764646,72.33681228339059,43.82714290618897,1.6243488634201342,47.07584063302924,40.5784451793487,44.7221831949407,43.546148220646806,1.1760349742938914,1.189696840797874,0.0013264089905822285,0.016246222235702136,3,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Positive,0.296
2019-03-29 00:00:00-04:00,45.47256437732267,45.53245028041847,45.16355107046687,45.50130844116211,94256000,0.0,0.0,45.162123107910155,44.00656108856201,41.55915351867676,68.0378078516801,44.00656108856201,1.59977849639634,47.20611808135469,40.80700409576933,44.8420486174363,43.69097490364794,1.1510737137883567,1.1819722153959706,0.006517358526866968,0.014078240052424066,4,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,0.0
2019-04-01 00:00:00-04:00,45.90614543623363,45.91572557407298,45.12523444464125,45.81032943725586,111448000,0.0,0.0,45.28189468383789,44.190890312194824,41.73184349060059,67.26846594161114,44.190890312194824,1.5837259857109462,47.358342283616714,41.023438340772934,44.99101489740854,43.84796412835964,1.143050769048898,1.1741879261265562,0.00679147494172283,0.013961438475750819,0,3591333740544,37.88748,42.0,6.31,1.178,AAPL,Negative,-0.2732
